SK_ID_CURR,EXT_SOURCE_1,PAYMENT_RATE,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,AMT_ANNUITY,APPROVED_CNT_PAYMENT_MEAN,INSTAL_DPD_MEAN,AMT_CREDIT,OWN_CAR_AGE,INSTAL_AMT_PAYMENT_SUM,DAYS_EMPLOYED,DAYS_ID_PUBLISH,CODE_GENDER,AMT_GOODS_PRICE,ACTIVE_DAYS_CREDIT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,PREV_CNT_PAYMENT_MEAN,ANNUITY_INCOME_PERC,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,PREV_APP_CREDIT_PERC_MIN,DAYS_EMPLOYED_PERC,INSTAL_PAYMENT_DIFF_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,POS_MONTHS_BALANCE_SIZE,INSTAL_PAYMENT_PERC_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_YIELD_GROUP_low_action_MEAN,NAME_FAMILY_STATUS_Married,CLOSED_DAYS_CREDIT_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,INCOME_CREDIT_PERC,BURO_AMT_CREDIT_SUM_DEBT_MEAN,PREV_PRODUCT_COMBINATION_Cash_X_Sell_low_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_LAST_PHONE_CHANGE,INSTAL_AMT_PAYMENT_MIN,POS_SK_DPD_DEF_MEAN,NAME_EDUCATION_TYPE_Higher_education,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,INSTAL_DBD_SUM,POS_NAME_CONTRACT_STATUS_Active_MEAN,APPROVED_DAYS_DECISION_MAX,CLOSED_AMT_CREDIT_SUM_MEAN,REGION_POPULATION_RELATIVE,CC_CNT_DRAWINGS_CURRENT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_AMT_CREDIT_SUM_SUM,BURO_CREDIT_TYPE_Mortgage_MEAN,DAYS_REGISTRATION,PREV_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MEAN,CLOSED_AMT_CREDIT_SUM_SUM,BURO_CREDIT_TYPE_Microloan_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,NAME_CONTRACT_TYPE_Cash_loans,REGION_RATING_CLIENT_W_CITY,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,BURO_DAYS_CREDIT_MAX,PREV_NAME_YIELD_GROUP_high_MEAN,CLOSED_DAYS_CREDIT_VAR,BURO_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,FLAG_DOCUMENT_3,INSTAL_PAYMENT_PERC_SUM,BURO_AMT_CREDIT_SUM_MAX,APPROVED_AMT_ANNUITY_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,POS_MONTHS_BALANCE_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,INSTAL_DAYS_ENTRY_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,INSTAL_AMT_INSTALMENT_MAX,INSTAL_DBD_MAX,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_STATUS_0_MEAN_MEAN,INSTAL_PAYMENT_DIFF_SUM,PREV_AMT_DOWN_PAYMENT_MAX,AMT_REQ_CREDIT_BUREAU_QRT,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,REFUSED_DAYS_DECISION_MAX,INSTAL_DBD_MEAN,PREV_AMT_ANNUITY_MIN,BURO_DAYS_CREDIT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,DEF_30_CNT_SOCIAL_CIRCLE,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,DEF_60_CNT_SOCIAL_CIRCLE,PREV_DAYS_DECISION_MEAN,PREV_PRODUCT_COMBINATION_Cash_Street_low_MEAN,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,APPROVED_DAYS_DECISION_MIN,APPROVED_AMT_ANNUITY_MAX
374981,,0.05472131,0.17991804,0.5406544,-10037.0,9.617271,2.7725887,0.9848534,274500.0,2.8903718,12.65935,7.7786303,-2692.0,0.0,274500.0,5.4930615,,15.0,0.105500504,123.0,0.0,0.84132844,-0.2379197,8.335161,137.0,9.225458,127.666664,3.4339871,0.69318354,6.263398,0.0,1.0,,9.303922,0.39998564,90838.58,0.0,0.0,-1467.0,0.16551445,0.0,0.0,90838.58,5.370638,0.6592456,6.9431224,,0.018209,,137.0,12.753724,0.0,-4445.0,9.205054,0.64166003,,0.0,0.0,1.0,3.0,-986.19354,5.4930615,0.0,,11.655117,12.32386,-12.333333,1.0,3.4658062,12.32386,9.205054,,0.0,-32.3,,10.327872,2.8903718,9.887854,3.5263605,0.0,,258.39,9.303922,0.0,,,,2.067271,9.18646,-473.66666,,1.0,-12.333333,127.666664,1.0,-1251.0,0.0,272515.72,-1467.0,9.22331
378866,,0.05327822,0.698789,0.344155,-11286.0,11.517505,2.1202636,0.0,1885536.0,2.4849067,12.722264,5.247024,-3748.0,0.0,1800000.0,,,8.0,0.2768089,,9.339883,0.96805423,-0.016746411,0.0,,9.631285,,3.295837,0.6931472,4.1743875,0.0,1.0,-575.0,9.927668,0.15448885,0.0,0.0,0.13353139,-1563.0,9.020719,0.0,0.0,,5.549076,0.61310446,5.4380794,11.722864,0.04622,,203.0,,0.0,-147.0,9.978383,0.7288568,13.109153,0.0,,1.0,1.0,-647.0,6.3561077,0.2857143,13.676332,11.722864,,,1.0,3.1354942,12.729323,9.528292,203.0,,-23.038462,,9.563459,1.0986123,9.996538,3.583519,1.0,,0.0,10.71444,0.0,9.339883,6.923875,-626.0,2.5365787,9.020719,-1533.0,,0.0,-1015.25,-1064.0,0.0,-521.4286,0.0,,-1563.0,9.996538
358223,,0.054173622,0.50919616,0.44005784,-11455.0,7.9798527,2.6741486,0.16251893,53910.0,,12.977639,7.297091,-3729.0,1.0,45000.0,6.359574,0.9444616,18.0,0.029073248,151.0,,0.83472455,-0.12876473,607.3853,151.0,9.045929,151.0,3.637586,0.67334455,3.5553482,0.0,0.0,-1325.0,7.830624,1.0425335,0.0,0.0,0.2876821,-1017.0,4.1742334,0.0,0.0,,6.001415,0.6657482,5.560682,10.138204,0.005144,0.9444616,151.0,11.3711195,0.0,-1657.0,8.900155,0.67454374,10.138204,0.0,,1.0,2.0,-391.7647,6.359574,0.6666667,,10.933732,11.3711195,-20.0,1.0,3.912023,11.3711195,9.009871,-1141.0,,-16.945946,0.8266786,9.902537,1.0986123,9.647906,3.2580965,0.5,,30976.65,7.830624,0.0,,7.0405364,-398.0,2.1862714,8.549542,-951.0,1057500.0,0.0,-580.5,-495.0,0.0,-566.0,0.0,0.0,-1017.0,9.647906
311075,,0.07930152,0.48794425,,-16334.0,10.451002,2.5649493,0.11506933,436032.0,,12.436015,6.698268,-3085.0,1.0,360000.0,,0.33647224,12.0,0.14295684,,,1.0,-0.049589813,0.0,,8.722602,,2.7725887,0.6931472,2.6390574,0.0,1.0,,9.846971,0.41608664,,0.0,0.0,-456.0,4.346788,0.0,1.0,,5.247024,0.6931472,6.1246834,,0.008474,1.4350845,,,,-3082.0,8.636505,0.7194773,,,,1.0,2.0,-185.17073,,0.0,,,,,1.0,3.7376697,,8.636505,,,-8.0,3.302166,8.934982,0.6931472,9.342725,3.465736,,,0.0,9.846971,0.0,,,,1.7245072,7.71913,,2205000.0,0.0,,,0.0,-456.0,0.0,,-456.0,9.106779
185570,,0.054497585,0.6605005,0.63637614,-13151.0,10.254478,1.9459101,0.0,521280.0,,9.863013,8.262817,-3412.0,1.0,450000.0,5.9687076,,6.0,0.39582908,157.0,7.7839622,1.1111424,-0.29473042,0.0,157.0,8.071514,157.0,2.1972246,0.6931472,7.894691,0.0,1.0,-787.0,7.4809923,0.1063614,12371.25,0.0,0.0,-2873.0,8.070401,0.0,0.0,74227.5,2.8903718,0.62860864,7.96346,11.204421,0.010147,,157.0,12.132701,0.0,-5317.0,8.071737,0.7472292,12.8138485,0.0,0.0,1.0,2.0,-2759.8333,5.9687076,0.0,13.166006,11.431577,12.132701,-22.0,1.0,1.9459101,12.132701,8.071737,-421.0,0.0,-90.5,,9.7147455,4.477337,8.071737,2.3025851,0.8333333,0.6709482,0.0,7.4809923,0.0,7.9662147,7.240793,,1.3437347,8.071737,-1595.3334,,0.0,-1165.5,-1199.3334,0.0,-2873.0,0.0,74227.5,-2873.0,8.071737
331953,,0.05,0.27380192,0.10753217,-9069.0,10.71444,,,900000.0,,,6.790097,-1215.0,0.0,900000.0,4.2195077,,,0.09531018,-159.0,0.0,,-0.09791598,,27481.0,,4835.0,,,,,0.0,-262.0,,0.4054651,34497.344,,,-176.0,,,0.0,63245.13,,,,12.494223,0.009334,,27481.0,13.395787,0.0,-2334.0,,,14.103658,0.0,0.0,0.0,2.0,,4.2195077,,10.116856,12.106349,12.506181,-347.66666,0.0,,13.710151,,-9.0,11408.745,,,,,,,0.45454547,,,,0.0,0.0,5.0949764,,,,-485.18182,,0.0,-263.36365,2582.6365,0.0,,,379470.78,,
425993,,0.051324256,0.33107182,0.40487838,-11213.0,10.114437,1.609438,0.0,481176.0,2.0794415,12.178712,8.203031,-2149.0,0.0,360000.0,4.9904327,1.2527629,6.0,0.08752236,251.0,0.0,0.8981445,-0.3256042,0.0,1141.0,9.000776,769.0,2.7725887,0.6931472,2.9957323,0.0,0.0,-740.0,8.236553,0.44540685,39496.8,0.0,0.18232155,0.0,3.4531572,0.0,1.0,148113.0,5.31812,0.5877867,5.247024,10.777705,0.00496,1.3862944,1141.0,14.319861,0.0,-724.0,9.16513,0.68794477,13.262592,0.0,0.0,1.0,2.0,-383.79166,4.9904327,0.2,11.311251,11.845458,13.517779,-30.0,1.0,3.218876,13.517779,9.303357,-63.0,109500.0,-21.266666,2.85647,9.1282625,2.4849067,9.71523,3.3322046,0.75,0.5422599,0.0,8.567316,0.0,0.0,6.656191,-886.0,2.2468963,8.576866,-1057.5,1080000.0,0.0,-589.9375,-603.4,0.0,-562.0,0.0,592452.0,-999.0,9.71523
154195,,0.042539626,0.71703374,0.8016009,-23416.0,10.377437,,,755190.0,,,0.0,-5159.0,1.0,675000.0,,,,0.15698339,,,,-0.0,,,,,,,,,1.0,-401.0,,0.22335804,0.0,,,0.0,,,0.0,,,,,12.349917,0.003818,,-36.0,,0.0,-14290.0,,,13.043062,0.0,,1.0,2.0,,5.996452,,14.058618,12.349917,,,0.0,,12.375313,,-36.0,,,,,,,,1.0,,,,0.0,,6.516193,,,,-1199.5,,0.0,-675.0,-652.0,0.0,,,,,
455345,,0.029361151,0.105963655,0.59197664,-23126.0,10.342371,2.5649493,0.0,1056447.0,,11.749522,0.0,-4431.0,1.0,922500.0,4.804021,,12.0,0.37811676,150.0,,1.1111315,-0.0,0.0,150.0,10.140116,150.0,1.9459101,0.6931472,4.8441873,0.0,1.0,-1176.0,9.517163,0.061935205,12948.75,0.0,0.0,-275.0,9.436512,0.0,0.0,51795.0,5.0238805,0.60613585,5.616771,10.058095,0.009549,,150.0,11.168052,0.0,-680.0,9.269637,0.74722904,11.156679,0.0,,1.0,2.0,-213.2,4.804021,0.0,8.806174,10.469249,11.168052,-24.0,0.0,1.7917595,11.168052,9.269637,-1084.0,0.0,-6.5,,6.972606,1.609438,11.24564,4.0430512,0.75,,0.0,9.517163,0.0,,6.8005414,,3.440418,9.069224,-983.0,,0.0,-679.0,-831.0,0.0,-274.5,0.0,51795.0,-275.0,9.436512
311960,,0.0275,0.7160122,0.69409263,-15021.0,10.67622,2.3978953,0.0,1575000.0,1.0986123,12.847292,6.6147256,-3770.0,0.0,1575000.0,5.7268476,,10.0,0.09189527,1520.0,,0.94786143,-0.04959723,0.0,1520.0,10.544731,1520.0,2.4849067,0.6931472,5.31812,0.6931472,0.0,-887.0,0.0,0.25131443,2025472.5,0.0,0.0,-497.0,10.544165,0.0,0.0,2025472.5,4.304065,0.6466271,6.2106,14.326941,0.01885,,1520.0,14.626441,0.0,-4017.0,10.544794,0.6667321,14.326941,0.0,,1.0,2.0,-338.3,5.7268476,0.0,,14.487862,14.626441,-21.0,0.0,2.3978953,14.626441,10.544794,117.0,,-11.0,,8.126814,1.9459101,10.544794,2.5649493,0.5,,0.0,0.0,0.0,,4.3694477,,2.1162555,10.544794,-596.5,,0.0,-49.5,818.5,0.0,-497.0,0.0,2025472.5,-497.0,10.544794
389163,,0.026462857,0.24253847,0.70769936,-16208.0,10.637776,2.5649493,0.0,1575000.0,1.3862944,12.007212,8.850661,-5077.0,1.0,1575000.0,4.8675346,,9.333333,0.15563528,-3.0,5.173321,1.0,-0.43052813,0.0,-3.0,9.174096,-3.0,3.0445225,0.6931472,5.7838254,0.0,1.0,-552.0,9.328213,0.14595391,5636.7,0.0,0.0,-129.0,7.9671416,0.0,0.0,28183.5,6.6783423,0.6151857,6.263398,12.118474,0.010006,,-3.0,11.568417,0.0,-4322.0,9.708925,0.7565863,13.727907,0.0,0.0,1.0,2.0,-1294.0,4.8675346,0.33333334,10.292356,12.045351,11.568417,-36.0,1.0,2.8903718,13.017005,8.863034,-156.0,0.0,-41.95,,9.998753,2.4849067,11.203595,4.7957907,0.8333333,,0.0,9.328213,0.0,5.4595857,6.110136,,3.8650546,7.9671416,-656.6667,,0.0,-380.5,-328.16666,0.0,-859.3333,0.0,28183.5,-1925.0,9.327872
301284,,0.051205,0.44261295,0.71215516,-14295.0,10.738254,1.9459101,0.0,900000.0,,11.075108,8.425077,-4689.0,0.0,900000.0,6.5117455,,6.0,0.15758762,426.0,0.0,1.0586933,-0.3189227,0.0,426.0,8.995774,426.0,2.4849067,0.6931472,7.502738,0.0,1.0,-1518.0,8.188967,0.2623643,153767.25,0.0,0.0,-1944.0,8.329355,0.0,1.0,615069.0,5.4595857,0.5465437,7.573017,12.693043,0.030755,,426.0,14.043762,0.0,-6740.0,8.618718,0.7221068,13.791653,0.0,0.0,1.0,2.0,-2033.25,6.5117455,0.6666667,12.703695,13.232485,14.043762,-8.0,1.0,2.1972246,14.043762,8.618718,-666.0,0.0,-66.27273,,9.696894,4.0943446,9.883858,3.8066626,0.75,0.5732157,0.0,8.188967,0.0,,6.69909,,3.409496,8.329355,-1584.25,,0.0,-610.0,-1005.0,0.0,-1517.6666,0.0,615069.0,-2252.0,8.84287
361419,0.24894662,0.118649155,0.016911142,0.18629295,-11663.0,9.5631075,2.3978953,0.0,119925.0,2.8332133,11.39946,8.082402,-3548.0,0.0,112500.0,4.6151204,,29.0,0.076081015,-1715.0,0.0,0.6517752,-0.27745864,0.0,31188.0,9.202325,14736.5,2.8903718,0.6931472,5.31812,0.0,1.0,-255.0,8.440636,0.9166659,49861.0,0.0,0.4054651,-1777.0,8.2615,0.0,0.0,224374.5,4.905275,0.6325226,5.9788857,12.610138,0.020246,,31188.0,13.604791,0.0,-479.0,9.516896,0.68259144,14.556046,0.0,0.0,1.0,3.0,-844.55554,4.6151204,0.16666667,13.911603,12.558017,13.017005,-209.66667,1.0,2.3025851,13.422469,8.489374,-104.0,0.0,-51.588234,,8.936167,1.9459101,10.564487,3.3322046,0.6363636,,0.0,8.440636,0.0,0.0,6.231044,-367.0,2.76562,8.2615,-1420.5454,,0.0,-556.9091,2501.9,0.0,-1019.1667,0.1541507,448749.0,-2853.0,8.674837
202792,,0.05,0.7419534,0.6956219,-19531.0,9.105091,1.609438,0.0,180000.0,,10.538429,0.0,-2674.0,1.0,180000.0,4.317488,,4.0,0.12516315,1022.0,,1.0,-0.0,0.0,1022.0,9.152214,1022.0,1.609438,0.6931472,3.583519,0.0,0.0,,0.0,0.31845373,185445.0,0.0,0.0,-1250.0,9.152103,0.0,0.0,185445.0,3.912023,0.6931472,5.075174,,0.005002,,1022.0,12.151886,0.0,-6388.0,9.152251,0.6931472,,0.0,,0.0,3.0,-84.25,4.317488,0.0,,12.151886,12.151886,-7.0,0.0,1.609438,12.151886,9.152251,,0.0,-3.5,,5.8230457,1.0986123,9.152251,3.1354942,0.0,,0.0,0.0,0.0,,,,2.5839975,9.152251,-74.0,,0.0,-7.0,1022.0,0.0,-159.0,0.0,185445.0,-159.0,9.152251
142220,,0.042496424,0.50752926,0.7958031,-12726.0,10.664095,2.4849067,0.044451762,1006920.0,,11.596143,7.4770384,-5279.0,1.0,900000.0,,,11.0,0.32234433,,0.0,1.0,-0.13877103,0.0,,8.505294,,3.1780539,0.6931472,3.9702919,0.4054651,1.0,-712.0,0.0,0.105914526,0.0,0.0,0.0,0.0,8.26519,0.0,0.0,,6.0306854,0.67116827,6.0063534,10.782278,0.035792,,-409.0,,0.0,-5259.0,8.487461,0.6931472,12.979485,0.0,,1.0,2.0,-325.54544,6.5694814,0.0,13.089413,10.782278,,,1.0,3.1354942,11.705453,8.487461,-409.0,,-10.608696,,8.876684,1.0986123,8.66863,3.5263605,1.0,0.06955865,0.0,0.0,0.0,0.0,6.8067064,,2.9888906,8.266047,-1519.4445,,0.0,-902.8889,-1323.5555,0.0,-501.0,0.0,,-597.0,8.66863
299641,,0.047022946,0.2974717,0.6528965,-11036.0,9.628886,2.5649493,0.0,323172.0,,10.267503,6.812345,-696.0,0.0,211500.0,,,12.0,0.29095173,,0.0,0.9932217,-0.08227619,0.0,,8.070556,,2.3025851,0.6931472,4.060443,0.0,1.0,-411.0,8.121778,0.13036552,0.0,0.0,0.0,-302.0,8.070556,0.0,0.0,,5.5053315,0.6931472,5.7137327,11.2553005,0.002134,,-46.0,,0.0,-950.0,8.070556,0.6897522,11.9484415,0.0,,1.0,3.0,-177.22223,6.0210233,0.0,9.28781,11.2553005,,,1.0,2.3025851,11.756468,8.070556,-46.0,,-6.0,,7.3752556,1.0986123,8.070556,3.4965076,1.0,,0.0,8.121778,0.0,0.0,5.3375382,,3.3401096,8.070556,-484.5,,0.0,-207.0,-211.5,0.0,-302.0,0.0,,-302.0,8.070556
294796,0.6545018,0.02749681,0.54758346,0.3539876,-17442.0,9.777981,,,641529.0,2.4849067,,9.258273,-975.0,0.0,535500.0,5.2040067,,,0.17898266,-1970.0,9.635594,,-0.60142183,,1075.0,,-429.66666,,,,,1.0,-1307.0,,0.13128248,66051.0,,,-2.0,,,1.0,109300.5,,,,12.028674,0.008474,,1075.0,13.1993265,0.0,-8421.0,,,13.638107,0.0,9.635594,1.0,2.0,,5.2040067,,11.6935835,12.056302,12.660331,-408.0,1.0,,12.660331,,-211.0,0.0,,,,,,,0.625,,,,0.0,,6.2021303,,,,-1600.875,,0.0,-461.0,-653.25,0.0,,,327901.5,,
195848,,0.1055076,0.6942452,0.10615563,-12763.0,10.221959,1.8458267,0.0,260640.0,3.1780539,12.390005,7.721349,-5044.0,0.0,225000.0,5.739793,,5.5,0.11530887,-641.0,0.0,0.94982827,-0.17668259,0.0,1000.0,9.825106,138.33333,2.8332133,0.6931472,5.8348107,0.1541507,1.0,-321.0,9.929204,0.62232745,74891.57,0.0,0.1541507,-1158.0,8.734193,0.0,1.0,131060.25,5.192957,0.59470713,6.248043,12.8303585,0.009657,,1000.0,13.728826,0.0,-6884.0,9.651076,0.743744,13.928969,0.0,0.0,1.0,2.0,-624.9231,5.739793,0.16666667,14.008636,12.581136,13.156767,-162.25,0.0,2.6390574,13.470129,9.625414,410.0,0.0,-21.1875,,9.002701,2.4849067,10.084056,3.5263605,0.42857143,0.34451103,0.0,9.929204,0.0,,6.958765,-823.0,2.6925461,8.734193,-921.4286,,0.0,-543.2857,-369.0,0.0,-693.3333,0.0,524241.0,-1158.0,10.067584
150075,,0.056342755,0.4212721,0.79813725,-23889.0,9.5716095,2.7725887,0.5692777,254700.0,,14.67317,0.0,-4013.0,1.0,225000.0,,0.0,15.0,0.06997118,,,0.8293249,-0.0,2733.8303,,10.038484,,4.4308167,0.64847475,3.2580965,0.0,0.0,-2612.0,0.0,0.5751433,0.0,0.2006707,0.0,-245.0,4.8724837,0.0,0.0,,6.4441314,0.6563332,5.620401,10.969852,0.035792,1.2367626,-2460.0,,0.0,-6911.0,10.136324,0.6407068,11.662991,0.0,,1.0,2.0,-847.15533,7.868254,0.11111111,0.4054651,10.969852,,,1.0,4.553877,10.969852,10.136324,-2460.0,,-31.54217,2.143329,11.376624,0.6931472,10.845219,3.637586,1.0,0.93333334,281584.53,0.0,0.0,,7.2203736,,1.9596845,9.341574,-2612.5,3645000.0,0.0,-1366.0,-2460.0,0.0,-1005.6667,0.0,,-1975.0,10.683716
411399,,0.048284125,0.51041484,,-19380.0,10.4839,1.704748,1.2039728,740088.0,,12.341811,8.049427,-2823.0,1.0,661500.0,,1.1895841,4.5,0.3130858,,,0.85201865,-0.1615583,269.0205,,8.94074,,4.465908,0.67634004,2.0794415,0.0,1.0,,9.200391,0.123399004,,0.0,0.0,-215.0,1.1505721,0.24613307,0.0,,5.480639,0.3078266,4.882802,,0.020713,0.8023465,,,,-10393.0,8.946205,0.69259477,,,,1.0,3.0,-620.23334,,0.25,,,,,1.0,3.4011974,,8.946205,,,-34.069767,1.9730121,9.8313465,0.6931472,9.629328,3.3322046,,,8070.615,9.200391,,,,,2.193514,7.71913,,2565000.0,0.0,,,0.0,-805.5,0.0,,-2295.0,9.629328
108551,0.7889003,0.036154225,0.5932138,0.6910212,-20405.0,9.888703,2.3978953,0.0,545040.0,,12.288713,8.013012,-3954.0,1.0,450000.0,4.624973,,10.0,0.31109336,176.0,0.0,0.8516244,-0.14795393,0.0,176.0,9.197768,176.0,3.295837,0.6931472,6.383507,0.0,0.0,-237.0,10.021315,0.09446918,0.0,0.0,0.0,-1545.0,8.186013,0.0,0.0,0.0,5.4467373,0.61310446,6.453625,10.755165,0.009657,,176.0,12.100718,0.0,-405.0,8.609343,0.7160388,12.952371,0.0,,1.0,2.0,-1832.2273,4.624973,0.5,13.583342,11.005169,12.100718,-69.0,1.0,3.1354942,12.100718,8.609343,-172.0,0.0,-59.153847,,10.604355,2.9957323,10.847254,3.7841897,0.9,,0.0,10.021315,0.0,0.0,6.6581535,,2.442347,8.186013,-1230.2,,0.0,-707.2,-857.1,0.0,-1604.0,0.0,0.0,-2818.0,9.148921
205571,0.27945632,0.04659785,0.70014966,0.79813725,-15917.0,10.046592,,,495216.0,2.3978953,,7.0859013,-4246.0,0.0,427500.0,7.8426714,,,0.15780115,,0.0,,-0.07501414,,,,,,,,,1.0,-1259.0,,0.24106859,0.0,,,-2.0,,,1.0,0.0,,,,10.631712,0.018634,,-1075.0,9.510519,0.0,-2454.0,,,12.017988,0.0,0.0,1.0,2.0,,7.138867,,13.336277,10.486893,9.510519,-951.0,1.0,,10.890237,,-1075.0,13500.0,,,,,,,0.8,,,,0.0,0.0,6.9009824,,,,-2062.0,,0.0,-984.0,-1803.0,0.0,,,0.0,,
376577,0.5692977,0.051055588,0.49584168,0.18088798,-15421.0,10.3174,2.1202636,0.25259075,592560.0,2.3025851,13.995473,8.448486,-4840.0,1.0,450000.0,,0.21772349,8.5,0.17570446,,,0.0,-0.30263925,-321.33466,,9.529636,,3.1354942,0.70534617,3.713572,0.0,0.0,-1513.0,8.841809,0.23570107,0.0,0.0,0.0,-1877.0,2.4132316,0.0,0.0,,5.771441,0.6466271,7.0396605,13.796643,0.019689,0.81989884,-406.0,,0.0,-4186.0,9.473306,0.548395,15.182937,0.0,,1.0,2.0,-750.908,7.3225102,0.25,12.716494,13.796643,,,1.0,4.501315,14.808763,9.433238,-406.0,,-47.0,1.7011929,11.087207,3.4339871,12.854306,3.4011974,1.0,,-27956.115,8.841809,0.0,,6.6976514,,1.542905,8.698824,-1808.25,16650000.0,0.0,-809.5,-1011.5,0.0,-1193.0,0.0,,-1877.0,10.021315
163573,,0.036033243,0.56376845,0.8435435,-17358.0,10.62921,2.8716795,0.054808237,1146816.0,1.9459101,14.776711,8.456168,-909.0,1.0,990000.0,,,16.666666,0.37785408,,,0.0,-0.27094135,-5807.1475,,10.514058,,4.317488,0.76457494,2.6390574,0.0,1.0,-1197.0,9.7981825,0.07555092,,0.1541507,0.0,-1572.0,5.4274797,0.0,0.0,,6.610696,0.6587795,6.3062754,11.804008,0.030755,0.0,-893.0,,0.0,-10206.0,9.9919615,0.61432725,12.902616,0.0,,1.0,2.0,-768.40845,7.088409,0.0,12.645573,11.804008,,,1.0,4.412965,12.186069,9.9919615,-893.0,,-27.405405,0.0,10.90702,0.6931472,12.933107,3.2580965,1.0,0.24769503,-412307.47,9.7981825,0.0,,6.921658,,2.4380512,8.979123,-1619.6666,1800000.0,0.0,-1013.0,-1357.0,0.0,-1542.8334,0.0,,-2654.0,10.537244
161859,,0.03332381,0.6547054,0.3457848,-21886.0,9.664373,2.730029,0.6151857,472500.0,,13.771624,0.0,-4050.0,1.0,472500.0,6.727432,,14.333333,0.13099317,218.0,0.0,0.8645284,-0.0,1087.691,992.0,9.389679,605.0,4.3694477,0.654926,4.060443,0.0,0.0,-374.0,10.169729,0.21357411,74658.5,0.2876821,0.0,-721.0,0.20294084,0.05001042,0.0,335963.25,6.708084,0.6671717,6.089045,11.748159,0.026392,,992.0,13.800905,0.0,-8727.0,9.311033,0.67861766,13.945376,0.0,0.0,1.0,2.0,-528.45,5.926926,0.0,13.405919,12.171004,13.796329,-349.5,1.0,4.317488,13.796329,9.311033,-9.0,0.0,-18.551283,,10.6519985,1.0986123,10.409721,3.8066626,0.8181818,,87015.28,10.169729,0.0,0.0,6.9640307,,2.4181435,8.577578,-1486.6364,,0.0,-928.2727,-728.4545,0.0,-811.8333,0.0,671926.5,-1420.0,9.764302
104223,,0.0483,0.28787974,0.59197664,-10071.0,10.392175,2.3978953,0.31845373,675000.0,4.189655,12.762185,5.030438,-2731.0,1.0,675000.0,5.288267,,10.0,0.21632032,-115.0,0.0,0.9209764,-0.01509284,492.04968,1629.0,9.989639,757.0,3.0910425,0.6613985,5.8348107,0.0,0.0,-1219.0,9.715702,0.18232155,0.0,0.0,0.0,-27.0,4.862097,0.0,1.0,,5.9295893,0.5930637,3.3322046,0.0,0.026392,,1629.0,13.017005,0.0,-4110.0,9.123224,0.72787386,0.0,0.0,0.0,1.0,2.0,-969.4375,5.288267,0.4,,12.465793,12.32386,-117.0,1.0,2.7725887,13.283208,9.123224,,,-27.904762,,9.649369,2.3978953,11.81171,4.0073333,0.25,0.3964161,7872.795,9.715702,0.0,0.0,6.2690964,,3.1961188,8.8145485,-637.75,,0.0,-255.25,773.3333,0.0,-766.4,0.0,0.0,-1852.0,9.623834
307878,,0.032402985,0.6887406,0.5190973,-10960.0,10.285667,2.5649493,0.0,904500.0,1.0986123,12.76221,7.8842,-1206.0,1.0,904500.0,5.209486,,12.0,0.23152435,5302.0,,1.1111112,-0.24215329,0.0,5302.0,10.12319,5302.0,2.8332133,0.6931472,5.3612924,0.0,1.0,-1975.0,10.242848,0.117230095,3354351.8,0.0,0.0,-2128.0,9.353897,0.0,1.0,6708703.5,5.288267,0.62860864,5.7462034,16.108046,0.018209,,5302.0,15.725053,0.4054651,-142.0,9.650016,0.75317955,16.108046,0.0,,1.0,3.0,-1594.0,5.209486,0.0,,15.934773,15.725053,-71.0,1.0,2.7080503,16.108046,9.650016,-149.0,0.0,-47.5,,10.013104,2.0794415,11.431973,4.0253515,0.5,0.30952382,0.0,10.242848,0.0,,4.9416423,,2.7128007,9.353897,-1078.5,,0.0,-105.0,2576.5,0.0,-1220.0,0.0,6708703.5,-2128.0,9.878188
