SK_ID_CURR,EXT_SOURCE_1,PAYMENT_RATE,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,AMT_ANNUITY,APPROVED_CNT_PAYMENT_MEAN,INSTAL_DPD_MEAN,AMT_CREDIT,OWN_CAR_AGE,INSTAL_AMT_PAYMENT_SUM,DAYS_EMPLOYED,DAYS_ID_PUBLISH,CODE_GENDER,AMT_GOODS_PRICE,ACTIVE_DAYS_CREDIT_MAX,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,PREV_CNT_PAYMENT_MEAN,ANNUITY_INCOME_PERC,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,PREV_APP_CREDIT_PERC_MIN,DAYS_EMPLOYED_PERC,INSTAL_PAYMENT_DIFF_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_AMT_PAYMENT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,POS_MONTHS_BALANCE_SIZE,INSTAL_PAYMENT_PERC_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_NAME_YIELD_GROUP_low_action_MEAN,NAME_FAMILY_STATUS_Married,CLOSED_DAYS_CREDIT_MAX,APPROVED_AMT_DOWN_PAYMENT_MAX,INCOME_CREDIT_PERC,BURO_AMT_CREDIT_SUM_DEBT_MEAN,PREV_PRODUCT_COMBINATION_Cash_X_Sell_low_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,DAYS_LAST_PHONE_CHANGE,INSTAL_AMT_PAYMENT_MIN,POS_SK_DPD_DEF_MEAN,NAME_EDUCATION_TYPE_Higher_education,ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,INSTAL_DBD_SUM,POS_NAME_CONTRACT_STATUS_Active_MEAN,APPROVED_DAYS_DECISION_MAX,CLOSED_AMT_CREDIT_SUM_MEAN,REGION_POPULATION_RELATIVE,CC_CNT_DRAWINGS_CURRENT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_AMT_CREDIT_SUM_SUM,BURO_CREDIT_TYPE_Mortgage_MEAN,DAYS_REGISTRATION,PREV_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MEAN,CLOSED_AMT_CREDIT_SUM_SUM,BURO_CREDIT_TYPE_Microloan_MEAN,ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,NAME_CONTRACT_TYPE_Cash_loans,REGION_RATING_CLIENT_W_CITY,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,BURO_DAYS_CREDIT_MAX,PREV_NAME_YIELD_GROUP_high_MEAN,CLOSED_DAYS_CREDIT_VAR,BURO_AMT_CREDIT_SUM_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,FLAG_DOCUMENT_3,INSTAL_PAYMENT_PERC_SUM,BURO_AMT_CREDIT_SUM_MAX,APPROVED_AMT_ANNUITY_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,POS_MONTHS_BALANCE_MEAN,CC_CNT_DRAWINGS_CURRENT_VAR,INSTAL_DAYS_ENTRY_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,INSTAL_AMT_INSTALMENT_MAX,INSTAL_DBD_MAX,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_STATUS_0_MEAN_MEAN,INSTAL_PAYMENT_DIFF_SUM,PREV_AMT_DOWN_PAYMENT_MAX,AMT_REQ_CREDIT_BUREAU_QRT,CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,REFUSED_DAYS_DECISION_MAX,INSTAL_DBD_MEAN,PREV_AMT_ANNUITY_MIN,BURO_DAYS_CREDIT_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,DEF_30_CNT_SOCIAL_CIRCLE,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,DEF_60_CNT_SOCIAL_CIRCLE,PREV_DAYS_DECISION_MEAN,PREV_PRODUCT_COMBINATION_Cash_Street_low_MEAN,ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,APPROVED_DAYS_DECISION_MIN,APPROVED_AMT_ANNUITY_MAX
224323,0.07867649,0.09889306,0.6516142,,-15511.0,10.074095,2.3025851,0.0,239850.0,3.4339871,11.374553,4.5217886,-4025.0,0.0,225000.0,,,9.0,0.34036577,,,1.0110387,-0.005866804,0.0,,8.484377,,2.9957323,0.6931472,7.2717037,0.0,1.0,,10.052813,0.21825357,,0.0,0.0,-1610.0,7.943383,0.0,0.0,,5.26269,0.666479,7.38461,,0.01885,,,,,-3389.0,8.37418,1.0272077,,,,1.0,2.0,-2003.0,,1.0,,,,,1.0,2.944439,,8.37418,,,-64.47369,,10.492801,3.8501475,8.674237,3.1354942,,,0.0,10.052813,,,,,2.4567358,7.9434953,,,0.0,,,0.0,-2022.5,0.0,,-2435.0,8.674237
441152,0.5902981,0.048877146,0.5976492,0.17665258,-17663.0,10.190207,2.6149597,1.2661501,545040.0,1.9459101,13.746004,8.977146,-1209.0,0.0,450000.0,,,23.882353,0.071389996,,11.05986,0.0,-0.44833833,4202.613,,9.082677,,4.394449,0.5405676,5.4510384,0.0,1.0,-1255.0,8.412055,0.50711995,0.0,0.13353139,0.5389965,-401.0,0.6881347,0.31845373,0.0,,6.834109,0.66782933,6.378426,11.848565,0.028663,,-889.0,,0.0,-9340.0,10.181397,0.5766465,12.541709,0.0,,1.0,2.0,-1224.5377,7.1356874,0.52380955,7.804251,11.848565,,,1.0,4.3438053,11.882874,9.317051,-889.0,,-43.0,,11.773766,2.1972246,10.037931,3.5263605,1.0,0.25108224,445476.97,8.412055,0.0,11.05986,6.73756,-190.0,2.277751,8.286351,-1290.0,,0.0,-842.5,-924.0,0.0,-1065.3334,0.0,,-2085.0,10.037931
324720,0.80802494,0.03226,0.6850676,0.563835,-16428.0,10.2762575,1.9459101,0.0,900000.0,,10.28689,7.689371,-4828.0,1.0,900000.0,6.6200733,,6.0,0.19479895,-1639.0,8.748494,0.94858325,-0.13294375,0.0,346.0,8.495301,-481.33334,2.0794415,0.6931472,7.12206,0.0,1.0,-1189.0,7.8143997,0.13976195,82029.94,0.0,0.0,-1416.0,8.495072,0.0,1.0,218746.5,3.9512436,0.6190392,7.256297,11.787745,0.0228,,346.0,14.147599,0.0,-6179.0,8.495072,0.6671026,13.397178,0.0,0.0,1.0,2.0,-1315.5,6.6200733,1.0,13.43192,12.454896,13.447162,-267.66666,1.0,1.9459101,13.447162,8.495072,-945.0,0.0,-43.0,,8.973858,3.713572,8.496443,3.5553482,0.625,,0.0,7.8143997,0.0,9.153907,7.252904,,2.2512918,8.495072,-1762.125,,0.0,-982.375,-1143.0,0.0,-1416.0,0.0,656239.5,-1416.0,8.495072
157068,,0.04899569,0.14797407,0.2091547,-20446.0,9.792165,3.218876,0.0,365175.0,,12.94495,0.0,-3330.0,1.0,301500.0,4.543295,2.0794415,28.8,0.14759208,131.0,,0.8256275,-0.0,0.0,131.0,9.61281,131.0,2.4849067,0.6931472,2.3978953,0.0,1.0,,,0.26855388,67873.5,0.0,0.2006707,-293.0,2.6264784,0.0,0.0,67873.5,5.2311087,0.6466271,4.7791233,,0.00702,2.0794415,131.0,11.119898,0.0,-8826.0,9.408903,0.658023,,0.0,,1.0,2.0,-142.39285,4.543295,0.22222222,,11.119898,11.119898,-55.0,0.0,3.3672957,11.119898,9.153784,,0.0,-4.7272725,3.0325463,8.291045,0.6931472,11.934406,3.0910425,0.0,,0.0,10.816092,1.0986123,,,-156.0,2.0337715,7.71913,-93.0,1035000.0,0.0,-55.0,131.0,0.0,-172.55556,0.0,67873.5,-293.0,9.79358
274618,0.31164834,0.027596792,0.31971064,0.32806316,-17984.0,10.5180645,1.609438,0.052643735,1339884.0,4.1743875,13.050849,8.308199,-1542.0,0.0,1170000.0,6.4052286,0.39128047,7.5,0.18683219,-1777.0,8.070335,0.0,-0.22553381,221.47824,31129.0,8.341555,10070.0,2.7080503,0.6703672,3.0445225,0.0,1.0,-397.0,9.594854,0.12605096,79003.23,0.0,0.18232155,-2033.0,1.5549817,0.0,0.0,217258.88,5.846439,0.6190392,6.6463904,11.010818,0.030755,0.36974704,31129.0,13.964239,0.0,-9868.0,8.833882,0.604588,13.090244,0.0,0.0,1.0,2.0,-1083.081,5.986452,0.0,13.592379,11.828078,13.373678,-565.25,1.0,4.6728287,13.373678,8.941811,-142.0,1109.205,-51.5,0.88536114,11.6971035,2.9957323,12.0885935,3.637586,0.6666667,0.42857143,24584.086,9.594854,0.0,8.224441,7.196031,-1301.0,1.4129626,8.415479,-1883.0,13680000.0,0.0,-1077.1666,1740.091,0.0,-1464.2,0.0,869035.5,-2560.0,9.105091
426785,,0.0314,0.73108673,0.45074728,-20404.0,10.6207905,3.0910425,0.0,1305000.0,,15.392503,5.7004437,-3584.0,1.0,1305000.0,5.4510384,,20.0,0.16730943,766.0,0.0,0.0,-0.014604979,-40522.91,766.0,11.608321,766.0,3.713572,1.1021376,4.26268,0.25131443,1.0,-366.0,8.893161,0.1590647,25514.47,0.25131443,0.25131443,-1664.0,8.966495,0.0,1.0,216873.0,6.4707994,0.654926,6.3969297,13.231083,0.022625,0.0,1219.0,13.480739,0.0,-3332.0,10.207911,0.50572103,15.939132,0.0,0.0,1.0,2.0,-1069.7046,5.4510384,0.14285715,13.288575,13.188027,13.093966,-43.0,1.0,4.4938602,14.808763,10.113593,1219.0,82277.93,-40.2,0.0,10.759349,0.6931472,13.353513,3.7612002,0.88235295,0.21502925,-1783008.0,8.893161,0.6931472,0.0,6.4460373,-9.0,2.7510517,8.635154,-1303.3529,1912500.0,0.0,-560.2353,-759.25,0.0,-1468.2858,0.0,433746.0,-2558.0,10.993505
138566,0.3709651,0.04255629,0.6770212,0.5954562,-10012.0,10.27222,3.295837,0.22314355,679500.0,,13.760474,7.5532866,-2494.0,1.0,679500.0,6.8426833,,26.0,0.19408542,467.0,0.0,1.0,-0.19037156,1881.9375,467.0,11.275579,467.0,2.6390574,0.65058756,6.584791,0.0,1.0,-1236.0,10.019313,0.1812172,230569.5,0.0,0.0,0.0,7.028423,0.0,1.0,691708.5,4.912655,0.61310446,6.6147256,11.011931,0.002042,,467.0,13.749372,0.0,-4292.0,10.200073,0.7205462,12.110533,0.0,,1.0,3.0,-836.1667,6.8426833,0.0,9.411265,12.540561,13.749372,-51.0,1.0,2.4849067,13.749372,10.200073,-1114.0,0.0,-27.307692,,9.213834,3.1780539,13.488017,3.4965076,0.75,,22583.25,10.019313,0.6931472,0.0,6.969164,,2.5055258,10.025008,-1209.25,,0.0,-809.5,-752.0,0.0,-876.5,0.0,691708.5,-1008.0,10.349008
449291,,0.067280434,0.63219005,0.24988507,-9336.0,9.874908,2.2686837,0.019418087,288873.0,0.6931472,12.571561,4.9904327,-1688.0,0.0,238500.0,4.6634393,0.4054651,8.666667,0.09164691,65.0,,0.86203015,-0.015638389,44.68853,475.0,8.639909,270.0,3.3672957,0.67334455,4.406719,0.0,0.0,,8.551787,0.5312164,142083.0,0.0,0.0,-469.0,2.6000938,0.0,0.0,142083.0,6.708084,0.63808745,6.152733,,0.008019,0.65677947,475.0,12.801917,0.0,-1688.0,8.947888,0.66422397,,0.0,,1.0,2.0,-546.84314,4.6634393,0.25,,12.108772,12.533456,-32.5,1.0,3.912023,12.533456,8.947888,,0.0,-25.964285,1.9115754,10.236024,2.5649493,9.909027,3.871201,0.0,,2279.115,8.551787,0.0,,,,2.8355174,8.713257,-203.5,1890000.0,0.0,-32.5,270.0,0.0,-703.25,0.0,284166.0,-1234.0,9.234143
215713,0.19128431,0.05,0.554454,0.51729655,-10652.0,9.328213,2.1202636,0.14310086,225000.0,2.3978953,10.817217,6.7381525,-3318.0,0.0,225000.0,6.795706,,5.5,0.11778303,-530.0,0.0,0.89212114,-0.07914007,171.09,-530.0,8.252507,-530.0,2.7080503,0.6539265,5.1298985,0.22314355,1.0,-581.0,8.412055,0.33647224,0.0,0.0,0.22314355,-483.0,5.049728,0.0,1.0,,5.42495,0.6190392,1.609438,10.479313,0.009175,,-471.0,10.932848,0.0,-4638.0,8.489037,0.68569374,11.577906,0.0,,0.0,2.0,-360.84616,6.3664703,0.0,8.768418,10.613377,10.932848,-696.0,0.0,2.5649493,10.932848,8.513434,-471.0,,-12.928572,,8.453614,1.609438,10.056615,4.1271343,0.75,,2224.17,8.412055,0.0,0.0,6.300174,-483.0,2.9115143,7.7075887,-716.75,,0.0,-581.75,-545.5,0.0,-502.25,0.0,0.0,-1051.0,8.817553
174715,,0.042591874,0.41490924,,-21667.0,10.113343,2.944439,0.8132915,579195.0,,13.200409,0.0,-4089.0,1.0,468000.0,6.5308776,,18.0,0.31149623,-320.0,0.0,0.8833875,-0.0,4413.5146,970.0,9.350347,325.0,3.583519,0.54430157,3.1354942,0.0,1.0,,0.0,0.11023557,3172.5,0.0,0.2876821,-687.0,4.470495,0.0,0.0,3172.5,5.583496,0.67875844,6.182085,,0.018029,,970.0,11.001492,0.0,-3792.0,9.690853,0.647489,,0.0,0.0,1.0,3.0,-303.5532,6.5308776,0.33333334,,10.308361,11.001492,-624.0,1.0,3.5553482,11.001492,9.690853,,0.0,-11.571428,,9.565775,1.0986123,9.745679,3.637586,0.0,,207435.19,0.0,0.0,,,-202.0,1.8928556,9.632846,-685.0,,0.0,-624.0,325.0,0.0,-457.33334,0.0,6345.0,-687.0,9.745679
318705,0.40748584,0.05106,0.56275713,0.5797274,-10661.0,10.042293,2.104134,0.12516315,450000.0,1.609438,14.980328,7.375882,-958.0,1.0,450000.0,6.542472,0.13353139,7.2,0.10108891,,0.0,0.0,-0.14970453,342.12515,,10.3264,,3.7376697,0.6835777,3.4339871,0.0,1.0,-710.0,0.0,0.39204207,89751.0,0.0,0.0,-1068.0,4.7914424,0.0,1.0,269253.0,7.0553126,0.64313674,6.9744787,13.541078,0.011657,2.376897,9905.0,14.520859,0.0,-5114.0,10.452749,0.57196957,14.92737,0.0,,1.0,1.0,-853.1238,6.542472,0.4,12.501342,13.828341,14.520859,-26.0,1.0,4.644391,14.520859,10.452749,9905.0,,-47.609756,4.692473,11.402876,3.1780539,11.98699,4.7004805,0.8,0.22778474,35923.14,0.0,0.0,0.0,6.0556126,,2.4872847,9.110083,-1153.0,15750000.0,0.0,-345.6,1829.75,0.0,-1617.2,0.0,269253.0,-2349.0,11.085854
175956,0.6960309,0.079184756,0.45877686,0.50287825,-17064.0,10.986901,3.4965076,0.4462871,746280.0,2.7725887,14.799566,8.195609,-591.0,1.0,675000.0,5.5412636,,43.2,0.12947582,850.0,0.0,0.8732099,-0.21237694,9815.023,1572.0,12.026983,1222.6666,2.7725887,0.59470713,5.5412636,0.0,0.0,-1922.0,,0.45288372,396667.5,0.2876821,0.2876821,-878.0,8.1047945,0.0,1.0,595001.25,5.0172796,0.6241543,6.1463294,14.208555,0.020713,0.0,4704.0,15.062112,0.2006707,-2562.0,10.499779,0.6697904,16.000315,0.0,0.0,1.0,2.0,-477.625,5.5412636,0.16666667,11.574224,14.133351,14.500878,-14.333333,1.0,2.6390574,14.888805,10.433084,4704.0,0.0,-17.8,0.0,8.9415455,2.1972246,13.92834,3.5263605,0.6666667,0.411368,157040.38,,0.0,0.0,7.214627,-122.0,2.339399,7.71913,-1871.5555,720000.0,0.0,-910.2222,902.55554,0.0,-420.16666,0.0,1190002.5,-878.0,10.865665
455747,0.7251278,0.04422209,0.45041662,0.56560796,-21490.0,10.396856,3.6109178,0.0,740704.5,,13.938272,0.0,-4341.0,1.0,598500.0,7.0859013,,36.0,0.26013258,626.0,,1.105531,-0.0,0.0,626.0,10.942557,626.0,2.9957323,0.6931472,3.6109178,0.0,1.0,,12.642604,0.13875689,183276.0,0.0,0.0,0.0,10.942557,0.0,0.0,183276.0,5.332719,0.6931472,6.4488893,,0.010147,,626.0,13.112315,0.0,-12337.0,10.942557,0.7445677,,0.0,,1.0,2.0,-325.3,7.0859013,0.0,,13.112315,13.112315,-10.0,0.0,3.0445225,13.112315,10.942557,,0.0,-11.0,,8.780634,1.0986123,10.942557,3.1354942,0.0,0.975,0.0,12.642604,0.0,,,,2.4248028,10.942557,-1194.0,,0.0,-10.0,626.0,0.0,-631.0,0.0,183276.0,-631.0,10.942557
110864,0.54119855,0.07324694,0.13667455,0.77515525,-18057.0,9.905685,3.1060803,1.4604024,273636.0,,13.131316,6.6066504,-1614.0,1.0,247500.0,,,16.0,0.1384277,,,0.0,-0.040925957,139.35808,,9.46783,,3.8286414,0.68024373,2.7080503,0.0,1.0,-1169.0,0.0,0.40102604,0.0,0.0,0.22314355,-1411.0,0.59332687,0.12516315,0.0,,5.6240177,0.6706743,6.1944056,11.881163,0.018029,,23.0,,0.0,-5268.0,9.416933,0.51919,12.5743065,0.0,,1.0,3.0,-697.61536,7.0647593,0.25,12.210956,11.881163,,,1.0,3.6635616,12.32386,9.41473,23.0,,-24.866667,,10.2112665,0.6931472,9.823568,2.7725887,1.0,0.12660256,5434.965,0.0,0.0,,6.3090086,-489.0,2.089011,8.598314,-1486.0,,0.0,-548.5,-435.5,0.0,-849.25,0.0,,-1411.0,9.823568
311645,0.58321667,0.035544,0.59456396,0.5495965,-17665.0,10.596334,1.9459101,0.0,1125000.0,,11.661012,7.971776,-1218.0,1.0,1125000.0,4.454347,,6.0,0.16358037,1387.0,0.0,1.0553762,-0.1639966,0.0,2505.0,9.869295,1946.0,2.1972246,0.6931472,6.1420374,0.0,1.0,-259.0,9.348013,0.18232155,621399.94,0.0,0.0,-620.0,9.868766,0.0,1.0,1657066.5,4.6728287,0.62860864,6.431331,13.367661,0.01452,,2505.0,15.654631,0.11778303,-936.0,9.869401,0.72045887,14.9770975,0.0,0.0,1.0,2.0,-531.6667,4.454347,0.0,14.141197,13.985887,15.266188,-33.666668,1.0,1.9459101,15.266188,9.869401,-94.0,112500.0,-17.5,,8.0680895,2.7080503,9.869401,3.2580965,0.625,,0.0,9.348013,0.0,0.0,6.1259956,,2.9267395,9.869401,-1231.875,,0.0,-298.0,-173.28572,0.0,-379.33334,0.0,4971199.5,-620.0,9.869401
316570,0.4496715,0.0951167,0.6413444,0.6986675,-14011.0,11.191783,3.1570003,0.98394936,762547.5,,14.839068,7.4145727,-5032.0,1.0,733500.0,,,19.2,0.30614394,,,0.8632597,-0.11840697,-16787.809,,11.150203,,3.6888795,0.88865423,5.902633,0.0,0.0,-477.0,,0.23551252,0.0,0.0,0.18232155,-1212.0,1.1924062,0.0,0.0,,5.886104,0.64050347,6.7165947,12.166841,0.025164,,253.0,,0.0,-8096.0,10.496062,0.6507264,13.26545,0.0,,1.0,2.0,-925.15,6.1696105,0.6,12.902971,12.166841,,,1.0,4.0651593,12.216832,10.228432,253.0,,-31.076923,,10.518863,2.4849067,13.357477,3.4339871,1.0,,-671512.4,,0.6931472,,6.65071,-1093.0,2.300082,9.598728,-1208.6666,,0.0,-772.3333,-763.0,0.0,-1126.0,0.0,,-1547.0,10.664326
258700,0.7500514,0.053412683,0.24872969,,-23555.0,10.846868,2.1972246,0.38776556,961794.0,1.9459101,11.774097,6.570883,-4564.0,0.0,909000.0,,,8.0,0.31353843,,,1.1111112,-0.030269582,516.76105,,8.829798,,3.0445225,0.63908,6.2461066,0.0,0.0,-2720.0,10.051261,0.13544084,0.0,0.0,0.0,-2604.0,4.8147016,0.0,1.0,,4.6151204,0.64185387,6.510258,11.221007,0.035792,,-2415.0,,0.0,-8025.0,8.868363,0.91848475,11.221007,0.0,,1.0,2.0,-1673.2106,7.908755,0.5,,11.221007,,,1.0,2.8903718,11.221007,8.868363,-2415.0,,-61.15,,10.36697,2.8332133,9.137453,3.4339871,1.0,,9818.46,10.051261,0.6931472,,7.7898684,,1.8346845,8.499076,-2720.0,,0.0,-2415.0,-2415.0,0.0,-1637.5,0.0,,-2604.0,9.137453
432801,0.7858087,0.05,0.76029325,0.61782616,-17714.0,9.423514,3.218876,0.0,247500.0,,11.583957,8.463793,-1277.0,1.0,247500.0,6.9660244,,24.0,0.12883286,373.0,0.0,1.0,-0.2675285,0.0,373.0,8.693743,373.0,2.9957323,0.6931472,4.2341065,0.6931472,0.0,-494.0,0.0,0.31015494,0.64285713,0.0,0.0,-608.0,8.411715,0.0,1.0,4.5,5.220356,0.666479,6.4118185,12.71134,0.006296,,1332.0,12.506181,0.0,-9383.0,8.411715,0.6931472,14.790778,0.0,,0.0,3.0,-332.22223,6.204558,0.0,12.770275,12.6905155,12.506181,-23.0,0.0,2.944439,13.487008,8.411715,1332.0,0.0,-11.0,,8.696343,1.0986123,10.338106,2.9957323,0.8888889,,0.0,0.0,0.6931472,0.0,6.244895,,2.417896,8.411715,-1221.3334,,0.0,-459.77777,-25.88889,0.0,-608.0,0.0,4.5,-608.0,8.411715
263005,0.68698573,0.06561182,0.0178073,0.63970757,-16539.0,9.728836,2.1972246,0.0,255960.0,1.609438,11.365773,7.2737865,-84.0,0.0,202500.0,6.248043,,8.0,0.17109208,580.0,,0.91875684,-0.087127395,0.0,1288.0,9.286412,934.0,2.3025851,0.6931472,6.673298,0.0,1.0,-1398.0,8.71062,0.30130196,165787.5,0.0,0.0,-1026.0,9.279513,0.0,0.0,497362.5,4.3694477,0.6359888,6.934397,12.376357,0.015221,,1288.0,13.879893,0.0,-4730.0,9.287394,0.6726273,13.762649,0.0,,1.0,2.0,-899.75,6.248043,0.33333334,11.771374,12.724379,13.32449,-19.0,1.0,2.1972246,13.32449,9.287394,-302.0,0.0,-30.0,,8.881698,3.295837,9.287394,2.5649493,0.6666667,,0.0,8.71062,1.0986123,,6.918448,,2.3749058,9.287394,-1363.8334,,0.0,-679.5,-336.0,0.0,-700.0,0.0,497362.5,-1026.0,9.287394
243488,,0.038355164,0.6231243,0.6313545,-14241.0,9.820677,2.944439,0.0,479974.5,2.1972246,11.640113,7.0361485,-1945.0,0.0,364500.0,6.6541524,0.47000363,18.0,0.15155303,-406.0,0.0,1.0,-0.07976968,0.0,-136.0,9.848397,-271.0,1.7917595,0.6931472,3.295837,0.0,0.0,-1421.0,0.0,0.21057485,3555.0,0.0,0.0,-300.0,8.458165,0.0,0.0,3555.0,3.465736,0.6931472,5.159055,9.751094,0.009334,0.47000363,-136.0,11.503866,0.0,-4787.0,7.7652297,0.6931472,9.751094,0.0,0.0,1.0,2.0,-103.166664,6.6541524,0.0,,10.565077,11.503866,-622.0,1.0,1.9459101,11.503866,7.7652297,-845.0,0.0,-4.0,1.0296195,6.4297194,1.0986123,11.407576,2.5649493,0.33333334,,0.0,0.0,0.0,,6.664409,,1.8191584,0.0,-990.3333,0.0,0.0,-675.6667,-462.33334,0.0,-173.0,0.0,7110.0,-173.0,8.458165
393584,,0.051187817,0.35629335,0.7688076,-16400.0,10.835061,3.1060803,0.0,991818.0,,14.029625,7.6884556,-4308.0,0.0,886500.0,,,22.4,0.3192292,,,0.8959289,-0.13304879,0.0,,11.464685,,2.7725887,0.6931472,3.218876,0.0,1.0,-1161.0,0.0,0.1276134,0.0,0.0,0.33647224,-1153.0,9.113301,0.0,0.0,,4.905275,0.6241543,5.771441,11.524117,0.00702,,-825.0,,0.0,-5448.0,10.361664,0.6794521,12.217259,0.0,,1.0,2.0,-373.30768,7.057898,0.4,13.877867,11.524117,,,1.0,2.6390574,11.652251,10.351879,-825.0,,-15.4,,8.487558,0.6931472,13.755256,2.9957323,1.0,0.074270554,0.0,0.0,0.0,,6.73756,-1023.0,2.4254832,9.114095,-1890.5,,0.0,-842.5,-1282.5,0.0,-908.6,0.0,,-1153.0,10.758552
436875,0.61184174,0.07984532,0.48470482,0.5100895,-17144.0,8.974428,1.9459101,0.0,98910.0,,10.207083,8.069968,-683.0,1.0,90000.0,5.549076,,6.0,0.118100435,250.0,0.0,1.0,-0.1864209,0.0,1570.0,8.415508,944.3333,2.0794415,0.6931472,7.7030077,0.0,0.0,-1079.0,7.8252454,0.49283028,62668.5,0.0,0.0,-1292.0,8.413314,0.0,0.0,188005.5,3.9512436,0.6190392,7.780303,11.424095,0.022625,,1570.0,13.758703,0.0,-1934.0,8.415946,0.720557,13.215846,0.0,,1.0,2.0,-2290.5,5.549076,0.0,13.051811,12.019595,12.965712,-4.0,1.0,1.9459101,12.965712,8.415946,-355.0,0.0,-76.0,,9.5283575,4.304065,8.415946,2.5649493,0.6666667,,0.0,7.8252454,0.0,0.0,6.5541706,,2.2512918,8.415946,-1349.0,,0.0,-468.77777,-288.0,0.0,-1842.0,0.0,564016.5,-2392.0,8.415946
340010,0.35786295,0.07591306,0.013204024,0.17352743,-11806.0,9.04269,2.7725887,0.31177962,111384.0,,13.644233,8.288283,-3312.0,1.0,90000.0,5.123964,,15.0,0.089795,139.0,0.0,0.7080004,-0.3367779,2020.7634,954.0,9.930709,546.5,3.6888795,0.64313674,5.710427,0.18232155,1.0,-357.0,0.0,0.59222984,36531.9,0.0,0.0,-1753.0,6.529813,0.0,0.0,91329.75,5.799093,0.6671717,6.5072775,10.668844,0.031329,0.0,954.0,12.257849,0.0,-3359.0,10.120936,0.6635124,12.460585,0.0,,1.0,2.0,-1009.95123,5.123964,0.2,11.646036,10.978065,12.100718,-80.0,1.0,3.637586,12.100718,10.120936,-175.0,0.0,-34.410255,0.0,10.631253,2.3025851,12.856565,3.4965076,0.75,0.27078116,82851.3,0.0,0.6931472,0.0,6.5633855,,2.199931,8.758462,-802.0,13500000.0,1.0,-550.75,-410.85715,1.0,-987.0,0.0,182659.5,-1753.0,10.426765
311833,,0.029398998,0.6385783,,-22936.0,10.076369,3.4339871,0.5049259,808650.0,,13.902796,0.0,-4080.0,1.0,675000.0,,,37.5,0.19171068,,,0.8833922,-0.0,1667.5624,,9.277915,,4.5108595,0.6220513,6.4473057,0.0,0.0,,7.794205,0.1302567,,0.0,0.22314355,0.0,7.018039,0.0,0.0,,7.108244,0.67634004,7.493317,,0.022625,,,,,-9803.0,9.427086,0.6858863,,,,1.0,2.0,-1662.9509,,0.5,,,,,0.0,4.4886365,,9.2493725,,,-56.077778,,12.041327,3.0445225,10.424542,3.912023,,,170091.36,7.794205,,,,-2363.0,2.5626843,8.48502,,,0.0,,,0.0,-2279.5,0.0,,-2597.0,9.570496
197874,,0.09996247,0.27052715,0.6430256,-22615.0,9.391745,2.3978953,0.0,119925.0,,12.557375,0.0,-4394.0,1.0,112500.0,4.5849676,,10.4,0.073356666,30.0,0.0,0.94983673,-0.0,0.0,851.0,9.338583,321.66666,3.4011974,0.6931472,5.220356,0.0,0.0,-359.0,9.624732,0.8386841,60189.0,0.0,0.1541507,-1279.0,8.106845,0.0,0.0,120378.0,6.0684257,0.62168825,6.0234475,12.8987055,0.018634,,851.0,14.054672,0.0,-804.0,8.8839855,0.7967703,13.997316,0.0,0.0,1.0,2.0,-716.52,4.5849676,0.16666667,13.815489,12.927795,13.547632,-25.0,0.0,3.2580965,13.849913,8.999364,-177.0,0.0,-23.344828,,9.793338,1.9459101,10.5703,3.8066626,0.5,,0.0,10.377437,0.6931472,,5.9366565,-412.0,2.903617,8.106845,-1007.3333,,0.0,-201.33333,-109.666664,0.0,-594.1667,0.0,361134.0,-1279.0,9.392691
